"Año","Mes","Región","Inflación mensual general"
"2011","2011/11/01 00:00:00","MACHALA ","0,01151158"
"2011","2011/11/01 00:00:00","MANTA ","0,01088913"
"2011","2011/11/01 00:00:00","NACIONAL","0,00303368"
"2011","2011/11/01 00:00:00","QUITO ","-0,00230035"
"2011","2011/11/01 00:00:00","SIERRA","-0,0009446"
"2011","2011/12/01 00:00:00","AMBATO","0,00807213"
"2011","2011/12/01 00:00:00","COSTA ","0,00139373"
"2011","2011/12/01 00:00:00","CUENCA","0,00345128"
"2011","2011/12/01 00:00:00","ESMERALDAS","0,00271742"
"2011","2011/12/01 00:00:00","GUAYAQUIL ","-0,00092086"
"2011","2011/12/01 00:00:00","LOJA","0,00445275"
"2011","2011/12/01 00:00:00","MACHALA ","0,00737427"
"2011","2011/12/01 00:00:00","MANTA ","0,00443157"
"2011","2011/12/01 00:00:00","NACIONAL","0,00397937"
"2011","2011/12/01 00:00:00","QUITO ","0,00657361"
"2011","2011/12/01 00:00:00","SIERRA","0,0061759"
"2012","2012/01/01 00:00:00","AMBATO","0,00943505"
"2012","2012/01/01 00:00:00","COSTA ","0,00164195"
"2012","2012/01/01 00:00:00","CUENCA","0,00914362"
"2012","2012/01/01 00:00:00","ESMERALDAS","0,00238525"
"2012","2012/01/01 00:00:00","GUAYAQUIL ","0,00015339"
"2012","2012/01/01 00:00:00","LOJA","0,00495366"
"2012","2012/01/01 00:00:00","MACHALA ","0,01150298"
"2012","2012/01/01 00:00:00","MANTA ","0,00202245"
"2012","2012/01/01 00:00:00","NACIONAL","0,00567152"
"2012","2012/01/01 00:00:00","QUITO ","0,01038498"
"2012","2012/01/01 00:00:00","SIERRA","0,00907841"
"2012","2012/02/01 00:00:00","AMBATO","0,0074321"
"2012","2012/02/01 00:00:00","COSTA ","0,01122627"
"2012","2012/02/01 00:00:00","CUENCA","0,00852098"
"2012","2012/02/01 00:00:00","ESMERALDAS","0,01476635"
"2012","2012/02/01 00:00:00","GUAYAQUIL ","0,00922616"
"2012","2012/02/01 00:00:00","LOJA","0,00159571"
"2012","2012/02/01 00:00:00","MACHALA ","0,00696746"
"2012","2012/02/01 00:00:00","MANTA ","0,01408345"
"2012","2012/02/01 00:00:00","NACIONAL","0,00777487"
"2012","2012/02/01 00:00:00","QUITO ","0,0045321"
"2012","2012/02/01 00:00:00","SIERRA","0,00487831"
"2012","2012/03/01 00:00:00","AMBATO","0,01460062"
"2012","2012/03/01 00:00:00","COSTA ","0,01048883"
"2012","2012/03/01 00:00:00","CUENCA","0,00518008"
"2012","2012/03/01 00:00:00","ESMERALDAS","0,01293548"
"2012","2012/03/01 00:00:00","GUAYAQUIL ","0,01189067"
"2012","2012/03/01 00:00:00","LOJA","0,00779087"
"2012","2012/03/01 00:00:00","MACHALA ","0,00122808"
"2012","2012/03/01 00:00:00","MANTA ","0,00708578"
"2012","2012/03/01 00:00:00","NACIONAL","0,00900918"
"2012","2012/03/01 00:00:00","QUITO ","0,00579667"
"2012","2012/03/01 00:00:00","SIERRA","0,00775955"
"2012","2012/04/01 00:00:00","AMBATO","-0,00820424"
"2012","2012/04/01 00:00:00","COSTA ","0,00594677"
"2012","2012/04/01 00:00:00","CUENCA","-0,00382732"
"2012","2012/04/01 00:00:00","ESMERALDAS","0,00190669"
"2012","2012/04/01 00:00:00","GUAYAQUIL ","0,00534504"
"2012","2012/04/01 00:00:00","LOJA","-0,00158948"
"2012","2012/04/01 00:00:00","MACHALA ","0,00770636"
"2012","2012/04/01 00:00:00","MANTA ","0,01096743"
"2012","2012/04/01 00:00:00","NACIONAL","0,00157996"
"2012","2012/04/01 00:00:00","QUITO ","0,00011712"
"2012","2012/04/01 00:00:00","SIERRA","-0,00211797"
"2012","2012/05/01 00:00:00","AMBATO","-0,00454979"
"2012","2012/05/01 00:00:00","COSTA ","-0,00153887"
"2012","2012/05/01 00:00:00","CUENCA","-0,00287017"
"2012","2012/05/01 00:00:00","ESMERALDAS","-0,00331965"
"2012","2012/05/01 00:00:00","GUAYAQUIL ","-0,0005641"
"2012","2012/05/01 00:00:00","LOJA","-0,00168213"
"2012","2012/05/01 00:00:00","MACHALA ","0,0032564"
"2012","2012/05/01 00:00:00","MANTA ","-0,00360234"
"2012","2012/05/01 00:00:00","NACIONAL","-0,00194056"
"2012","2012/05/01 00:00:00","QUITO ","-0,00160656"
"2012","2012/05/01 00:00:00","SIERRA","-0,00228348"
"2012","2012/06/01 00:00:00","AMBATO","0,01349406"
"2012","2012/06/01 00:00:00","COSTA ","-0,00079615"
"2012","2012/06/01 00:00:00","CUENCA","-0,00020099"
"2012","2012/06/01 00:00:00","ESMERALDAS","0,00180753"
"2012","2012/06/01 00:00:00","GUAYAQUIL ","0,00274116"
"2012","2012/06/01 00:00:00","LOJA","-0,00192848"
"2012","2012/06/01 00:00:00","MACHALA ","-0,00884637"
"2012","2012/06/01 00:00:00","MANTA ","-0,01014751"
"2012","2012/06/01 00:00:00","NACIONAL","0,00175095"
"2012","2012/06/01 00:00:00","QUITO ","0,00331728"
"2012","2012/06/01 00:00:00","SIERRA","0,00392696"
"2012","2012/07/01 00:00:00","AMBATO","-0,00157064"
"2012","2012/07/01 00:00:00","COSTA ","0,00185756"
"2012","2012/07/01 00:00:00","CUENCA","0,00335029"
"2012","2012/07/01 00:00:00","ESMERALDAS","-0,00954524"
"2012","2012/07/01 00:00:00","GUAYAQUIL ","0,00380464"
"2012","2012/07/01 00:00:00","LOJA","0,0034918"
"2012","2012/07/01 00:00:00","MACHALA ","0,0047041"
"2012","2012/07/01 00:00:00","MANTA ","0,00725366"
"2012","2012/07/01 00:00:00","NACIONAL","0,00261228"
"2012","2012/07/01 00:00:00","QUITO ","0,00484696"
"2012","2012/07/01 00:00:00","SIERRA","0,00325399"
"2012","2012/08/01 00:00:00","AMBATO","-0,00236047"
"2012","2012/08/01 00:00:00","COSTA ","0,00271713"
"2012","2012/08/01 00:00:00","CUENCA","0,00232729"
"2012","2012/08/01 00:00:00","ESMERALDAS","0,00642165"
"2012","2012/08/01 00:00:00","GUAYAQUIL ","0,00007953"
"2012","2012/08/01 00:00:00","LOJA","0,00515051"
"2012","2012/08/01 00:00:00","MACHALA ","0,00464083"
"2012","2012/08/01 00:00:00","MANTA ","0,00540641"
"2012","2012/08/01 00:00:00","NACIONAL","0,00288668"
"2012","2012/08/01 00:00:00","QUITO ","0,0042933"
"2012","2012/08/01 00:00:00","SIERRA","0,00303064"
"2012","2012/09/01 00:00:00","AMBATO","0,00615965"
"2012","2012/09/01 00:00:00","COSTA ","0,00963547"
"2012","2012/09/01 00:00:00","CUENCA","0,01457638"
"2012","2012/09/01 00:00:00","ESMERALDAS","0,01604171"
"2012","2012/09/01 00:00:00","GUAYAQUIL ","0,00709032"
"2012","2012/09/01 00:00:00","LOJA","0,00442104"
"2012","2012/09/01 00:00:00","MACHALA ","0,01188372"
"2012","2012/09/01 00:00:00","MANTA ","0,00934235"
"2012","2012/09/01 00:00:00","NACIONAL","0,01121914"
"2012","2012/09/01 00:00:00","QUITO ","0,01725488"
"2012","2012/09/01 00:00:00","SIERRA","0,01256342"
"2012","2012/10/01 00:00:00","AMBATO","0,01611405"
"2012","2012/10/01 00:00:00","COSTA ","-0,00116328"
"2012","2012/10/01 00:00:00","CUENCA","0,00010274"
"2012","2012/10/01 00:00:00","ESMERALDAS","-0,00578488"
"2012","2012/10/01 00:00:00","GUAYAQUIL ","-0,00176985"
"2012","2012/10/01 00:00:00","LOJA","0,00510997"
"2012","2012/10/01 00:00:00","MACHALA ","0,00449722"
"2012","2012/10/01 00:00:00","MANTA ","0,00333562"
"2012","2012/10/01 00:00:00","NACIONAL","0,00086008"
"2012","2012/10/01 00:00:00","QUITO ","-0,00252052"
"2012","2012/10/01 00:00:00","SIERRA","0,00257262"
"2012","2012/11/01 00:00:00","AMBATO","-0,00161012"
"2012","2012/11/01 00:00:00","COSTA ","0,00356467"
"2012","2012/11/01 00:00:00","CUENCA","0,00225512"
"2012","2012/11/01 00:00:00","ESMERALDAS","0,00568055"
"2012","2012/11/01 00:00:00","GUAYAQUIL ","0,00080607"
"2012","2012/11/01 00:00:00","LOJA","0,00033326"
"2012","2012/11/01 00:00:00","MACHALA ","-0,00677246"
"2012","2012/11/01 00:00:00","MANTA ","0,01139769"
"2012","2012/11/01 00:00:00","NACIONAL","0,00139346"
"2012","2012/11/01 00:00:00","QUITO ","-0,00073336"
"2012","2012/11/01 00:00:00","SIERRA","-0,00043737"
"2012","2012/12/01 00:00:00","AMBATO","0,00129286"
"2012","2012/12/01 00:00:00","COSTA ","-0,00078797"
"2012","2012/12/01 00:00:00","CUENCA","0,00016384"
"2012","2012/12/01 00:00:00","ESMERALDAS","-0,00134214"
"2012","2012/12/01 00:00:00","GUAYAQUIL ","-0,00021319"
"2012","2012/12/01 00:00:00","LOJA","-0,0049027"
"2012","2012/12/01 00:00:00","MACHALA ","-0,00267149"
"2012","2012/12/01 00:00:00","MANTA ","-0,00119379"
"2012","2012/12/01 00:00:00","NACIONAL","-0,00185782"
"2012","2012/12/01 00:00:00","QUITO ","-0,00392227"
"2012","2012/12/01 00:00:00","SIERRA","-0,00276357"
"2013","2013/01/01 00:00:00","AMBATO","0,00035834"
"2013","2013/01/01 00:00:00","COSTA ","0,00562161"
"2013","2013/01/01 00:00:00","CUENCA","0,00078744"
"2013","2013/01/01 00:00:00","ESMERALDAS","0,00735368"
"2013","2013/01/01 00:00:00","GUAYAQUIL ","0,00586573"
"2013","2013/01/01 00:00:00","LOJA","0,00404811"
"2013","2013/01/01 00:00:00","MACHALA ","0,00754838"
"2013","2013/01/01 00:00:00","MANTA ","0,00282092"
"2013","2013/01/01 00:00:00","NACIONAL","0,00502823"
"2013","2013/01/01 00:00:00","QUITO ","0,00676257"
"2013","2013/01/01 00:00:00","SIERRA","0,00452487"
"2013","2013/02/01 00:00:00","AMBATO","-0,00043277"
"2013","2013/02/01 00:00:00","COSTA ","0,00249494"
"2013","2013/02/01 00:00:00","CUENCA","0,00205074"
"2013","2013/02/01 00:00:00","ESMERALDAS","0,00446076"
"2013","2013/02/01 00:00:00","GUAYAQUIL ","0,00335755"
"2013","2013/02/01 00:00:00","LOJA","0,00515432"
"2013","2013/02/01 00:00:00","MACHALA ","0,00526338"
"2013","2013/02/01 00:00:00","MANTA ","-0,00233685"
"2013","2013/02/01 00:00:00","NACIONAL","0,00184694"
"2013","2013/02/01 00:00:00","QUITO ","0,00045555"
"2013","2013/02/01 00:00:00","SIERRA","0,00129666"
"2013","2013/03/01 00:00:00","AMBATO","0,00989416"
"2013","2013/03/01 00:00:00","COSTA ","0,00311478"
"2013","2013/03/01 00:00:00","CUENCA","0,00799157"
"2013","2013/03/01 00:00:00","ESMERALDAS","0,00724878"
"2013","2013/03/01 00:00:00","GUAYAQUIL ","0,00023109"
"2013","2013/03/01 00:00:00","LOJA","0,00352978"
"2013","2013/03/01 00:00:00","MACHALA ","0,00713384"
"2013","2013/03/01 00:00:00","MANTA ","0,00533628"
"2013","2013/03/01 00:00:00","NACIONAL","0,00438385"
"2013","2013/03/01 00:00:00","QUITO ","0,00417221"
"2013","2013/03/01 00:00:00","SIERRA","0,00546284"
"2013","2013/04/01 00:00:00","AMBATO","-0,00302994791855"
"2013","2013/04/01 00:00:00","COSTA ","0,00492138952474"
"2013","2013/04/01 00:00:00","CUENCA","0,00003792728961"
"2013","2013/04/01 00:00:00","ESMERALDAS","0,00532017137981"
"2013","2013/04/01 00:00:00","GUAYAQUIL ","0,00801057615832"
"2013","2013/04/01 00:00:00","LOJA","0,00031224910067"
"2013","2013/04/01 00:00:00","MACHALA ","0,00545545984131"
"2013","2013/04/01 00:00:00","MANTA ","-0,00343452147991"
"2013","2013/04/01 00:00:00","NACIONAL","0,00178991480129"
"2013","2013/04/01 00:00:00","QUITO ","-0,00066371747974"
"2013","2013/04/01 00:00:00","SIERRA","-0,0008663282816"
"2013","2013/05/01 00:00:00","AMBATO","-0,00555479225999"
"2013","2013/05/01 00:00:00","COSTA ","-0,00417446848183"
"2013","2013/05/01 00:00:00","CUENCA","0,00194235354206"
"2013","2013/05/01 00:00:00","ESMERALDAS","-0,00593104115182"
"2013","2013/05/01 00:00:00","GUAYAQUIL ","-0,00526333911822"
"2013","2013/05/01 00:00:00","LOJA","0,00295819208285"
"2013","2013/05/01 00:00:00","MACHALA ","-0,00010409514217"
"2013","2013/05/01 00:00:00","MANTA ","-0,00078807747877"
"2013","2013/05/01 00:00:00","NACIONAL","-0,00217898312721"
"2013","2013/05/01 00:00:00","QUITO ","-0,00028497402461"
"2013","2013/05/01 00:00:00","SIERRA","-0,0004765218299"
"2013","2013/06/01 00:00:00","AMBATO","0,00187488341816"
"2013","2013/06/01 00:00:00","COSTA ","-0,00305900257838"
"2013","2013/06/01 00:00:00","CUENCA","0,00080515627557"
"2013","2013/06/01 00:00:00","ESMERALDAS","-0,00735694588612"
"2013","2013/06/01 00:00:00","GUAYAQUIL ","-0,00075387134465"
"2013","2013/06/01 00:00:00","LOJA","-0,0019551036681"
"2013","2013/06/01 00:00:00","MACHALA ","-0,0047290144924"
"2013","2013/06/01 00:00:00","MANTA ","-0,00427490607928"
"2013","2013/06/01 00:00:00","NACIONAL","-0,00144789862262"
"2013","2013/06/01 00:00:00","QUITO ","-0,00025481475672"
"2013","2013/06/01 00:00:00","SIERRA","-0,00007846000395"
"2013","2013/07/01 00:00:00","AMBATO","-0,0030373307879"
"2013","2013/07/01 00:00:00","COSTA ","-0,00211163917437"
"2013","2013/07/01 00:00:00","CUENCA","0,00339938082903"
"2013","2013/07/01 00:00:00","ESMERALDAS","-0,00297265740388"
"2013","2013/07/01 00:00:00","GUAYAQUIL ","-0,00310022658622"
"2013","2013/07/01 00:00:00","LOJA","-0,00280701426384"
"2013","2013/07/01 00:00:00","MACHALA ","0,00401769635978"
"2013","2013/07/01 00:00:00","MANTA ","-0,00044101604254"
"2013","2013/07/01 00:00:00","NACIONAL","-0,00018660335055"
"2013","2013/07/01 00:00:00","QUITO ","0,00414286461248"
"2013","2013/07/01 00:00:00","SIERRA","0,00144479979177"
"2013","2013/08/01 00:00:00","AMBATO","0,00536508365699"
"2013","2013/08/01 00:00:00","COSTA ","0,00285504111947"
"2013","2013/08/01 00:00:00","CUENCA","-0,00408257544819"
"2013","2013/08/01 00:00:00","ESMERALDAS","-0,00081563601197"
"2013","2013/08/01 00:00:00","GUAYAQUIL ","0,00302151943322"
"2013","2013/08/01 00:00:00","LOJA","0,00266450852682"
"2013","2013/08/01 00:00:00","MACHALA ","0,00271540982616"
"2013","2013/08/01 00:00:00","MANTA ","0,00603436481394"
"2013","2013/08/01 00:00:00","NACIONAL","0,0017359094249"
"2013","2013/08/01 00:00:00","QUITO ","-0,00062286106959"
"2013","2013/08/01 00:00:00","SIERRA","0,000790850387"
"2013","2013/09/01 00:00:00","AMBATO","0,00776814523222"
"2013","2013/09/01 00:00:00","COSTA ","0,00215272970394"
"2013","2013/09/01 00:00:00","CUENCA","0,01669812021686"
"2013","2013/09/01 00:00:00","ESMERALDAS","0,00169944020563"
"2013","2013/09/01 00:00:00","GUAYAQUIL ","0,00187851358923"
"2013","2013/09/01 00:00:00","LOJA","0,01128274459737"
"2013","2013/09/01 00:00:00","MACHALA ","0,0038442820972"
"2013","2013/09/01 00:00:00","MANTA ","0,00281872889137"
"2013","2013/09/01 00:00:00","NACIONAL","0,00567880702632"
"2013","2013/09/01 00:00:00","QUITO ","0,00675153767558"
"2013","2013/09/01 00:00:00","SIERRA","0,00866256871141"
"2013","2013/10/01 00:00:00","AMBATO","0,00458973586275"
"2013","2013/10/01 00:00:00","COSTA ","0,0032453046883"
"2013","2013/10/01 00:00:00","CUENCA","0,00673742290857"
"2013","2013/10/01 00:00:00","ESMERALDAS","-0,00136194167514"
"2013","2013/10/01 00:00:00","GUAYAQUIL ","0,00490172876571"
"2013","2013/10/01 00:00:00","LOJA","0,00209626210164"
"2013","2013/10/01 00:00:00","MACHALA ","0,00481763523135"
"2013","2013/10/01 00:00:00","MANTA ","0,00303870011005"
"2013","2013/10/01 00:00:00","NACIONAL","0,00408272123409"
"2013","2013/10/01 00:00:00","QUITO ","0,00545773041659"
"2013","2013/10/01 00:00:00","SIERRA","0,00478676870724"
"2013","2013/11/01 00:00:00","AMBATO","-0,00034398188705"
"2013","2013/11/01 00:00:00","COSTA ","0,00566193962444"
"2013","2013/11/01 00:00:00","CUENCA","0,00233912828265"
"2013","2013/11/01 00:00:00","ESMERALDAS","0,00271552358039"
"2013","2013/11/01 00:00:00","GUAYAQUIL ","0,0059526214989"
"2013","2013/11/01 00:00:00","LOJA","0,00368408406739"
"2013","2013/11/01 00:00:00","MACHALA ","0,00019531766141"
"2013","2013/11/01 00:00:00","MANTA ","0,00926794522769"
"2013","2013/11/01 00:00:00","NACIONAL","0,00394188623561"
"2013","2013/11/01 00:00:00","QUITO ","0,00310391283121"
"2013","2013/11/01 00:00:00","SIERRA","0,00249799196635"
"2013","2013/12/01 00:00:00","AMBATO","0,00231094590826"
"2013","2013/12/01 00:00:00","COSTA ","0,0038399263885"
"2013","2013/12/01 00:00:00","CUENCA","-0,00447512729682"
"2013","2013/12/01 00:00:00","ESMERALDAS","0,0011173564787"
"2013","2013/12/01 00:00:00","GUAYAQUIL ","0,00504250412416"
"2013","2013/12/01 00:00:00","LOJA","0,00110669967669"
"2013","2013/12/01 00:00:00","MACHALA ","0,00066660581387"
"2013","2013/12/01 00:00:00","MANTA ","0,0042570052584"
"2013","2013/12/01 00:00:00","NACIONAL","0,00203496635956"
"2013","2013/12/01 00:00:00","QUITO ","0,00052049070991"
"2013","2013/12/01 00:00:00","SIERRA","0,00051501530443"
"2014","2014/01/01 00:00:00","AMBATO","0,00047649280245"
"2014","2014/01/01 00:00:00","COSTA ","0,00822233828703"
"2014","2014/01/01 00:00:00","CUENCA","0,00674503493885"
"2014","2014/01/01 00:00:00","ESMERALDAS","0,00954326637234"
"2014","2014/01/01 00:00:00","GUAYAQUIL ","0,00590535516066"
"2014","2014/01/01 00:00:00","LOJA","0,0047299398864"
"2014","2014/01/01 00:00:00","MACHALA ","0,0085434769792"
"2014","2014/01/01 00:00:00","MANTA ","0,01276395186125"
"2014","2014/01/01 00:00:00","NACIONAL","0,00721709623224"
"2014","2014/01/01 00:00:00","QUITO ","0,00891027855092"
"2014","2014/01/01 00:00:00","SIERRA","0,00636777221039"
"2014","2014/02/01 00:00:00","AMBATO","0,00616607162202"
"2014","2014/02/01 00:00:00","COSTA ","0,00029565778267"
"2014","2014/02/01 00:00:00","CUENCA","0,00219276184799"
"2014","2014/02/01 00:00:00","ESMERALDAS","0,00114898685558"
"2014","2014/02/01 00:00:00","GUAYAQUIL ","-0,00355342907397"
"2014","2014/02/01 00:00:00","LOJA","0,00076367873754"
"2014","2014/02/01 00:00:00","MACHALA ","0,00654695447605"
"2014","2014/02/01 00:00:00","MANTA ","0,00748879809424"
"2014","2014/02/01 00:00:00","NACIONAL","0,00109903582645"
"2014","2014/02/01 00:00:00","QUITO ","0,00055041722419"
"2014","2014/02/01 00:00:00","SIERRA","0,00177905696072"
"2014","2014/03/01 00:00:00","AMBATO","0,00530334704528"
"2014","2014/03/01 00:00:00","COSTA ","0,0095763723694"
"2014","2014/03/01 00:00:00","CUENCA","0,00229211059993"
"2014","2014/03/01 00:00:00","ESMERALDAS","0,00891364595228"
"2014","2014/03/01 00:00:00","GUAYAQUIL ","0,01216696337934"
"2014","2014/03/01 00:00:00","LOJA","0,00512175451845"
"2014","2014/03/01 00:00:00","MACHALA ","0,00499496080649"
"2014","2014/03/01 00:00:00","MANTA ","0,00498756423246"
"2014","2014/03/01 00:00:00","NACIONAL","0,00696282099423"
"2014","2014/03/01 00:00:00","QUITO ","0,00484521904807"
"2014","2014/03/01 00:00:00","SIERRA","0,0047538504134"
"2014","2014/04/01 00:00:00","AMBATO","0,00629216519159"
"2014","2014/04/01 00:00:00","COSTA ","0,00208690195808"
"2014","2014/04/01 00:00:00","CUENCA","0,00630907320452"
"2014","2014/04/01 00:00:00","ESMERALDAS","0,00761646446182"
"2014","2014/04/01 00:00:00","GUAYAQUIL ","0,00034734582749"
"2014","2014/04/01 00:00:00","LOJA","0,00248766647038"
"2014","2014/04/01 00:00:00","MACHALA ","-0,00070478219131"
"2014","2014/04/01 00:00:00","MANTA ","0,00199585072927"
"2014","2014/04/01 00:00:00","NACIONAL","0,0029547590082"
"2014","2014/04/01 00:00:00","QUITO ","0,0027730669394"
"2014","2014/04/01 00:00:00","SIERRA","0,00369179144726"
"2014","2014/05/01 00:00:00","AMBATO","-0,00496256127307"
"2014","2014/05/01 00:00:00","COSTA ","0,00133060287994"
"2014","2014/05/01 00:00:00","CUENCA","-0,00183034965201"
"2014","2014/05/01 00:00:00","ESMERALDAS","0,00034871072292"
"2014","2014/05/01 00:00:00","GUAYAQUIL ","0,00412102749786"
"2014","2014/05/01 00:00:00","LOJA","0,00185677208448"
"2014","2014/05/01 00:00:00","MACHALA ","-0,00085816649195"
"2014","2014/05/01 00:00:00","MANTA ","-0,004140753044"
"2014","2014/05/01 00:00:00","NACIONAL","-0,00041124006945"
"2014","2014/05/01 00:00:00","QUITO ","-0,00211300662867"
"2014","2014/05/01 00:00:00","SIERRA","-0,00188814456069"
"2014","2014/06/01 00:00:00","AMBATO","0,00343531300517"
"2014","2014/06/01 00:00:00","COSTA ","-0,0014872119715"
"2014","2014/06/01 00:00:00","CUENCA","0,00191104210755"
"2014","2014/06/01 00:00:00","ESMERALDAS","-0,00840245511764"
"2014","2014/06/01 00:00:00","GUAYAQUIL ","0,00100209112751"
"2014","2014/06/01 00:00:00","LOJA","-0,00212631304379"
"2014","2014/06/01 00:00:00","MACHALA ","-0,00122782363214"
"2014","2014/06/01 00:00:00","MANTA ","-0,00125468772298"
"2014","2014/06/01 00:00:00","NACIONAL","0,00104061164432"
"2014","2014/06/01 00:00:00","QUITO ","0,00514596338791"
"2014","2014/06/01 00:00:00","SIERRA","0,00319085920399"
"2014","2014/07/01 00:00:00","AMBATO","0,00132853217156"
"2014","2014/07/01 00:00:00","COSTA ","0,00381983709264"
"2014","2014/07/01 00:00:00","CUENCA","0,00472365196579"
"2014","2014/07/01 00:00:00","ESMERALDAS","0,00052529846145"
"2014","2014/07/01 00:00:00","GUAYAQUIL ","0,00509062154661"
"2014","2014/07/01 00:00:00","LOJA","0,00236635617308"
"2014","2014/07/01 00:00:00","MACHALA ","0,00087702235749"
"2014","2014/07/01 00:00:00","MANTA ","0,00452410984686"
"2014","2014/07/01 00:00:00","NACIONAL","0,00403367510875"
"2014","2014/07/01 00:00:00","QUITO ","0,00575843570783"
"2014","2014/07/01 00:00:00","SIERRA","0,00421472428182"
"2014","2014/08/01 00:00:00","AMBATO","0,01010421404065"
"2014","2014/08/01 00:00:00","COSTA ","0,00106736678005"
"2014","2014/08/01 00:00:00","CUENCA","0,0006464003468"
"2014","2014/08/01 00:00:00","ESMERALDAS","0,00220478505213"
"2014","2014/08/01 00:00:00","GUAYAQUIL ","0,00031152078123"
"2014","2014/08/01 00:00:00","LOJA","0,00113383836579"
"2014","2014/08/01 00:00:00","MACHALA ","0,00403598983743"
"2014","2014/08/01 00:00:00","MANTA ","0,0011029655582"
"2014","2014/08/01 00:00:00","NACIONAL","0,00209425743043"
"2014","2014/08/01 00:00:00","QUITO ","0,00151188341681"
"2014","2014/08/01 00:00:00","SIERRA","0,00296334801819"
"2014","2014/09/01 00:00:00","AMBATO","0,00911631681843"
"2014","2014/09/01 00:00:00","COSTA ","0,0046828773706"
"2014","2014/09/01 00:00:00","CUENCA","0,00566319067882"
"2014","2014/09/01 00:00:00","ESMERALDAS","0,00485604780777"
"2014","2014/09/01 00:00:00","GUAYAQUIL ","0,00817690364976"
"2014","2014/09/01 00:00:00","LOJA","0,0050414267157"
"2014","2014/09/01 00:00:00","MACHALA ","0,00257006170344"
"2014","2014/09/01 00:00:00","MANTA ","-0,00376004587857"
"2014","2014/09/01 00:00:00","NACIONAL","0,00612724231634"
"2014","2014/09/01 00:00:00","QUITO ","0,00779523771349"
"2014","2014/09/01 00:00:00","SIERRA","0,00734734403758"
"2014","2014/10/01 00:00:00","AMBATO","0,00835888545188"
"2014","2014/10/01 00:00:00","COSTA ","0,00055231362601"
"2014","2014/10/01 00:00:00","CUENCA","0,00114257426385"
"2014","2014/10/01 00:00:00","ESMERALDAS","0,00032282292261"
"2014","2014/10/01 00:00:00","GUAYAQUIL ","-0,00046447090638"
"2014","2014/10/01 00:00:00","LOJA","0,00426292236526"
"2014","2014/10/01 00:00:00","MACHALA ","0,00337748944736"
"2014","2014/10/01 00:00:00","MANTA ","0,00260281136051"
"2014","2014/10/01 00:00:00","NACIONAL","0,00202797923177"
"2014","2014/10/01 00:00:00","QUITO ","0,00151802040681"
"2014","2014/10/01 00:00:00","SIERRA","0,0032712250642"
"2014","2014/11/01 00:00:00","AMBATO","-0,00307973799875"
"2014","2014/11/01 00:00:00","COSTA ","0,0015064397284"
"2014","2014/11/01 00:00:00","CUENCA","0,00408490797081"
"2014","2014/11/01 00:00:00","ESMERALDAS","0,00608567658834"
"2014","2014/11/01 00:00:00","GUAYAQUIL ","-0,00131494397391"
"2014","2014/11/01 00:00:00","LOJA","0,0081254657224"
"2014","2014/11/01 00:00:00","MACHALA ","0,00451254016782"
"2014","2014/11/01 00:00:00","MANTA ","0,00354030980168"
"2014","2014/11/01 00:00:00","NACIONAL","0,00181231082894"
"2014","2014/11/01 00:00:00","QUITO ","0,00147963529084"
"2014","2014/11/01 00:00:00","SIERRA","0,00206930853861"
"2014","2014/12/01 00:00:00","AMBATO","0,00234188077134"
"2014","2014/12/01 00:00:00","COSTA ","0,00202987875514"
"2014","2014/12/01 00:00:00","CUENCA","0,00132537071889"
"2014","2014/12/01 00:00:00","ESMERALDAS","0,00595904589788"
"2014","2014/12/01 00:00:00","GUAYAQUIL ","0,00182990158914"
"2014","2014/12/01 00:00:00","LOJA","-0,00121603166635"
"2014","2014/12/01 00:00:00","MACHALA ","0,00413982285962"
"2014","2014/12/01 00:00:00","MANTA ","-0,00178763038099"
"2014","2014/12/01 00:00:00","NACIONAL","0,00114753345983"
"2014","2014/12/01 00:00:00","QUITO ","0,00013679007754"
"2014","2014/12/01 00:00:00","SIERRA","0,00040659022806"
"2015","2015/01/01 00:00:00","AMBATO","0,00381903105095"
"2015","2015/01/01 00:00:00","COSTA ","0,00614760224345"
"2015","2015/01/01 00:00:00","CUENCA","0,01041412718414"
"2015","2015/01/01 00:00:00","ESMERALDAS","0,00674710079776"
"2015","2015/01/01 00:00:00","GUAYAQUIL ","0,00520264507743"
"2015","2015/01/01 00:00:00","LOJA","0,01123697737327"
"2015","2015/01/01 00:00:00","MACHALA ","0,00375710839542"
"2015","2015/01/01 00:00:00","MANTA ","0,01136144018337"
"2015","2015/01/01 00:00:00","NACIONAL","0,00590365500828"
"2015","2015/01/01 00:00:00","QUITO ","0,00402827256208"
"2015","2015/01/01 00:00:00","SANTO DOMINGO ","0,00219964304886"
"2015","2015/01/01 00:00:00","SIERRA","0,00563328090164"
"2015","2015/02/01 00:00:00","AMBATO","0,00528075634307"
"2015","2015/02/01 00:00:00","COSTA ","0,00629820827862"
"2015","2015/02/01 00:00:00","CUENCA","0,00431886623553"
"2015","2015/02/01 00:00:00","ESMERALDAS","0,00627030641641"
"2015","2015/02/01 00:00:00","GUAYAQUIL ","0,00421803771749"
"2015","2015/02/01 00:00:00","LOJA","0,00526707736595"
"2015","2015/02/01 00:00:00","MACHALA ","0,00791923510438"
"2015","2015/02/01 00:00:00","MANTA ","0,00733146431895"
"2015","2015/02/01 00:00:00","NACIONAL","0,00612390657803"
